DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	testing_mode	date	expName	psychopyVersion	expStart	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1790.8110750239014	text_06	11	16	1back_dual_main_no_click	1	auf			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	1793.8110750239014	text_06	12	16	1back_dual_main_no_click	1	der			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	True	hit	477.68592834472656	2036.0	text_06	13	16	1back_dual_main_no_click	1	Nordseeinsel			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	True	hit	645.9610462188721	2039.0000000000002	text_06	14	16	1back_dual_main_no_click	1	Trischen.			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1902.162378982581	text_06	15	16	1back_dual_main_no_click	1	Ihre			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	True	hit	547.4720001220703	2045.0	text_06	16	16	1back_dual_main_no_click	1	Aufgabe			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1808.8110750239014	text_06	17	16	1back_dual_main_no_click	1	ist			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	True	hit	731.0190200805664	1811.8110750239014	text_06	18	16	1back_dual_main_no_click	1	"es,"			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2054.0	text_06	19	16	1back_dual_main_no_click	1	verschiedene			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	True	hit	473.099946975708	1994.2252373112074	text_06	20	16	1back_dual_main_no_click	1	Vögel			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	True	hit	549.5100021362305	1820.8110750239014	text_06	21	16	1back_dual_main_no_click	1	wie			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2063.0	text_06	22	16	1back_dual_main_no_click	1	"Regenpfeifer,"			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	True	hit	532.4521064758301	2066.0	text_06	23	16	1back_dual_main_no_click	1	Austernfischer			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1829.8110750239014	text_06	24	16	1back_dual_main_no_click	1	und			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	True	hit	613.3320331573486	2072.0	text_06	25	16	1back_dual_main_no_click	1	Rotschenkel			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	True	hit	561.4199638366699	1801.755218216319	text_06	26	16	1back_dual_main_no_click	1	zu			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2078.0	text_06	27	16	1back_dual_main_no_click	1	beobachten			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	True	hit	553.5781383514404	1841.8110750239014	text_06	28	16	1back_dual_main_no_click	1	und			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	True	hit	805.4721355438232	1810.755218216319	text_06	29	16	1back_dual_main_no_click	1	zu			01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2087.0	text_06	30	16	1back_dual_main_no_click	1	zählen.			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																																		text_06			1back_dual_main_no_click			2187.5110449790955	Q1	02	b	True	17	1																	OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2.0		1	17	2back_single_main_no_click	2				None							2190.7297909259796	2190.729809999466													OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2.003		2	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2.006		3	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2.009		4	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2.012		5	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2.015		6	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2.018		7	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2.021		8	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2.024		9	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	True	hit	747.7850914001465	2.027		10	17	2back_single_main_no_click	2				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2.03		11	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2.033		12	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2.036		13	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	True	miss	None	2.039		14	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2.042		15	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2.045		16	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2.048		17	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2.051		18	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2.054		19	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2.057		20	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2.06		21	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	True	hit	914.3049716949463	2.063		22	17	2back_single_main_no_click	2				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2.066		23	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2.069		24	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2.072		25	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2.075		26	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2.078		27	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2.081		28	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2.084		29	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2.087		30	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	True	hit	935.3129863739014	2.09		31	17	2back_single_main_no_click	2				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2.093		32	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2.096		33	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2.099		34	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	True	hit	467.79584884643555	2.102		35	17	2back_single_main_no_click	2				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	True	hit	811.9339942932129	2.105		36	17	2back_single_main_no_click	2				01																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	2.108		37	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	2.111		38	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	2.114		39	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	2.117		40	17	2back_single_main_no_click	2				None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						7	0	7	0																																																			2364.9332599639893	2364.9332699775696	2364.951892852783										OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						8	0	8	0	2364.966805934906																									2364.9527118206024	2364.966915845871	2364.9669349193573	#2AB7EF	False	correct rejection	None	2000.0	text_05	1	18	2back_dual_main_no_click	2	Trottellummen			None					2365.008625984192	2365.008637905121															OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						8	0	8	0																													#88BA3F	False	correct rejection	None	2003.0	text_05	2	18	2back_dual_main_no_click	2	brüten			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						8	0	8	0																													#F989A2	False	correct rejection	None	2005.9999999999998	text_05	3	18	2back_dual_main_no_click	2	auf			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						8	0	8	0																													#88BA3F	True	miss	None	2009.0	text_05	4	18	2back_dual_main_no_click	2	steilen			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						8	0	8	0																													#D292F3	False	correct rejection	None	2012.0	text_05	5	18	2back_dual_main_no_click	2	Felsklippen			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
						8	0	8	0																													#88BA3F	True	miss	None	2015.0000000000002	text_05	6	18	2back_dual_main_no_click	2	ohne			None																					OA03	no	2024-08-26_09h24.51.760	EXNAT_3_training	2024.1.0	2024-08-26 09h39.27.655903 +0200	
