DisplayImage	corrAns	ishihara_pics.thisRepN	ishihara_pics.thisTrialN	ishihara_pics.thisN	ishihara_pics.thisIndex	blocks.thisRepN	blocks.thisTrialN	blocks.thisN	blocks.thisIndex	thisRow.t	notes	Settings.started	Settings.stopped	demographics.started	demographics.stopped	demographic_form.index	demographic_form.itemText	demographic_form.type	demographic_form.font	demographic_form.markerColor	demographic_form.response	demographic_form.rt	education.started	education.stopped	edu_form.index	edu_form.itemText	edu_form.type	edu_form.font	edu_form.markerColor	edu_form.response	edu_form.rt	Ishihara.started	Ishihara.stopped	ishihara_number.text	no_text_blocks_self_paced.started	no_text_blocks_self_paced.stopped	text_blocks_self_paced.started	colour	target	nback_response	nback_RT	duration	text_nr	trial_nr	block_nr	block_name	block_kind	word	global_onset_time	question	button_pressed	chosen_ans	ans_correct	block_nr_exp	n-back_level	text_blocks_self_paced.stopped	text_blocks_paced.started	text_blocks_paced.stopped	no_text_blocks_paced.started	no_text_blocks_paced.stopped	pseudotext.started	pseudotext.stopped	curr_0back_target	RT_per_letter_baseline	RT_per_letter_0back	RT_per_letter_1bck	RT_per_letter_2bck	RT_per_rect_1back_single	RT_per_rect_2back_single	end.started	end.stopped	participant	self-paced_blocks	paced_blocks	testing_mode	date	expName	psychopyVersion	expStart	
						7	0	7	0																													#2AB7EF	True	hit	733.957052230835	1.518		7	17	1back_single_main_no_click	1				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	1.521		8	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	True	hit	433.3148002624512	1.524		9	17	1back_single_main_no_click	1				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.527		10	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	1.53		11	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	1.533		12	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.536		13	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	1.539		14	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	1.542		15	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.545		16	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	1.548		17	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.551		18	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	1.554		19	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	1.557		20	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.56		21	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.563		22	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.566		23	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	True	hit	476.82809829711914	1.569		24	17	1back_single_main_no_click	1				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	1.572		25	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.575		26	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	True	hit	551.7058372497559	1.578		27	17	1back_single_main_no_click	1				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.581		28	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	1.584		29	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.587		30	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.59		31	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	1.593		32	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.596		33	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	1.599		34	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.602		35	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	False	correct rejection	None	1.605		36	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#D292F3	True	hit	490.16404151916504	1.608		37	17	1back_single_main_no_click	1				01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#88BA3F	False	correct rejection	None	1.611		38	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#2AB7EF	False	correct rejection	None	1.614		39	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																													#F989A2	False	correct rejection	None	1.617		40	17	1back_single_main_no_click	1				None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						7	0	7	0																																																			2281.4838778972626	2281.483888864517	2281.5012888908386										OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0	2281.5174169540405																									2281.5016000270844	2281.5174539089203	2281.5174598693848	#2AB7EF	False	correct rejection	None	1781.0891296307025	text_07	1	18	1back_dual_main_no_click	1	Der			None					2281.5590488910675	2281.5590629577637															OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#2AB7EF	True	hit	599.8802185058594	2003.0	text_07	2	18	1back_dual_main_no_click	1	Kölner			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#F989A2	False	correct rejection	None	2005.9999999999998	text_07	3	18	1back_dual_main_no_click	1	Fotograf			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#D292F3	False	correct rejection	None	2009.0	text_07	4	18	1back_dual_main_no_click	1	Tobias			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#D292F3	True	hit	679.3630123138428	2012.0	text_07	5	18	1back_dual_main_no_click	1	Zimmer			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#88BA3F	False	correct rejection	None	2015.0000000000002	text_07	6	18	1back_dual_main_no_click	1	taucht			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#88BA3F	True	hit	581.4731121063232	1764.641074856046	text_07	7	18	1back_dual_main_no_click	1	im			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#88BA3F	True	hit	740.2780055999756	2021.0	text_07	8	18	1back_dual_main_no_click	1	indonesischen			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#F989A2	False	correct rejection	None	1905.584594479501	text_07	9	18	1back_dual_main_no_click	1	Raja			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#F989A2	True	hit	598.6959934234619	2027.0000000000002	text_07	10	18	1back_dual_main_no_click	1	"Ampat,"			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#F989A2	True	hit	805.4459095001221	1989.5349329424303	text_07	11	18	1back_dual_main_no_click	1	einem			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#2AB7EF	False	correct rejection	None	1814.0891296307025	text_07	12	18	1back_dual_main_no_click	1	Ort			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#F989A2	False	correct rejection	None	1817.0891296307025	text_07	13	18	1back_dual_main_no_click	1	mit			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#88BA3F	False	correct rejection	None	2039.0000000000002	text_07	14	18	1back_dual_main_no_click	1	großer			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#88BA3F	True	hit	628.9949417114258	2041.9999999999998	text_07	15	18	1back_dual_main_no_click	1	Artenvielfalt			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#88BA3F	True	hit	707.939863204956	2004.5349329424305	text_07	16	18	1back_dual_main_no_click	1	unter			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#88BA3F	True	hit	709.7408771514893	2048.0	text_07	17	18	1back_dual_main_no_click	1	Wasser.			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#D292F3	False	correct rejection	None	1932.584594479501	text_07	18	18	1back_dual_main_no_click	1	Hier			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#D292F3	True	hit	680.4180145263672	2054.0	text_07	19	18	1back_dual_main_no_click	1	fotografiert			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#2AB7EF	False	correct rejection	None	1803.641074856046	text_07	20	18	1back_dual_main_no_click	1	er			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#2AB7EF	True	hit	584.7311019897461	2019.53493294243	text_07	21	18	1back_dual_main_no_click	1	viele			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#2AB7EF	True	hit	576.9469738006592	2063.0	text_07	22	18	1back_dual_main_no_click	1	einzigartige			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#F989A2	False	correct rejection	None	2066.0	text_07	23	18	1back_dual_main_no_click	1	"Meereslebewesen,"			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#F989A2	True	hit	741.4610385894775	1850.0891296307025	text_07	24	18	1back_dual_main_no_click	1	wie			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#D292F3	False	correct rejection	None	2072.0	text_07	25	18	1back_dual_main_no_click	1	farbenfrohe			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#D292F3	True	hit	618.6618804931641	2075.0	text_07	26	18	1back_dual_main_no_click	1	"Fische,"			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#D292F3	True	hit	689.4350051879883	2037.5349329424305	text_07	27	18	1back_dual_main_no_click	1	"Haie,"			01																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#2AB7EF	False	correct rejection	None	2081.0	text_07	28	18	1back_dual_main_no_click	1	Rochen			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#F989A2	False	correct rejection	None	1865.0891296307025	text_07	29	18	1back_dual_main_no_click	1	und			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#2AB7EF	False	correct rejection	None	2087.0	text_07	30	18	1back_dual_main_no_click	1	Pygmäen-Seepferdchen.			None																					OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																																		text_07			1back_dual_main_no_click			2351.2191338539124	Q1	01	a	False	19	1																	OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#D292F3	None	None	None	477.51407175541067	Reading_pseudotext_no_click	1	19	Reading_pseudotext_no_click	None	Die										2355.5954699516296	2355.595489025116	2355.6107189655304	2355.6107380390167											OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
						8	0	8	0																													#2AB7EF	None	None	None	556.8683407988472	Reading_pseudotext_no_click	2	19	Reading_pseudotext_no_click	None	jittste																								OA05	yes	yes	no	2024-08-28_10h12.02.490	EXNAT_3_training	2024.1.0	2024-08-28 11h07.26.326570 +0200	
